learning_rate/pg1,learning_rate/pg2,step,train_mention_loss,train_coref_loss,train_entity_loss,train_rel_loss,train_loss,epoch,valid_f1,mention_prec_micro,mention_rec_micro,mention_f1_micro,mention_prec_macro,mention_rec_macro,mention_f1_macro,coref_prec_micro,coref_rec_micro,coref_f1_micro,coref_prec_macro,coref_rec_macro,coref_f1_macro,entity_prec_micro,entity_rec_micro,entity_f1_micro,entity_prec_macro,entity_rec_macro,entity_f1_macro,rel_prec_micro,rel_rec_micro,rel_f1_micro,rel_prec_macro,rel_rec_macro,rel_f1_macro,rel_nec_prec_micro,rel_nec_rec_micro,rel_nec_f1_micro,rel_nec_prec_macro,rel_nec_rec_macro,rel_nec_f1_macro
,,64999,7.996978092705831e-05,0.0,8.34464515264699e-07,0.0,8.017839718377218e-05,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65119,,,,,,43,60.95717884130981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.229695945945946e-05,2.229695945945946e-05,65999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65999,0.0002746154787018895,0.0,3.039831881324062e-06,0.0,0.00027537543792277575,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66599,,,,,,44,63.681592039801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2634797297297296e-05,2.2634797297297296e-05,66999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66999,0.0002022393309744075,0.0,1.9073463590757456e-06,0.0,0.00020271616813261062,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.297263513513514e-05,2.297263513513514e-05,67999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,67999,4.930074646836147e-05,0.0,0.000122651326819323,0.0,7.996357453521341e-05,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68079,,,,,,45,59.154929577464785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3310472972972974e-05,2.3310472972972974e-05,68999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68999,0.00017531857884023339,0.0,6.198845312610501e-06,0.0,0.0001768682850524783,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69559,,,,,,46,49.079754601226995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3648310810810812e-05,2.3648310810810812e-05,69999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,69999,0.0001018851762637496,0.0,7.152045873226598e-05,0.0,0.00011976528912782669,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3986148648648648e-05,2.3986148648648648e-05,70999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70999,0.026761433109641075,0.0,4.947173238178948e-06,0.0,0.026762669906020164,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71039,,,,,,47,64.24581005586592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.432398648648649e-05,2.432398648648649e-05,71999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,71999,0.0005500107072293758,0.0,2.9802316703353426e-07,0.0,0.0005500852130353451,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72519,,,,,,48,49.79079497907949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4661824324324325e-05,2.4661824324324325e-05,72999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72999,0.00012732839968521148,0.0,6.794884939154144e-06,0.0,0.00012902711750939488,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4999662162162164e-05,2.4999662162162164e-05,73999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73999,0.00048117272672243416,0.0,2.384180106673739e-06,0.0,0.00048176877317018807,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73999,,,,,,49,58.01526717557252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5337500000000003e-05,2.5337500000000003e-05,74999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74999,5.312744542607106e-05,0.0,6.91410150466254e-06,0.0,5.485596921062097e-05,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75479,,,,,,50,63.91752577319587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5675337837837838e-05,2.5675337837837838e-05,75999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75999,5.6935783504741266e-05,0.0,5.9604641222676946e-08,0.0,5.6950684665935114e-05,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76959,,,,,,51,57.27923627684963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6013175675675677e-05,2.6013175675675677e-05,76999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76999,7.780076703056693e-05,0.0,6.556482276209863e-06,0.05279695242643356,0.052876390516757965,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.635101351351352e-05,2.635101351351352e-05,77999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77999,0.00011385167454136536,0.0,5.9604641222676946e-08,0.0,0.0001138665757025592,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78439,,,,,,52,57.14285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.668885135135135e-05,2.668885135135135e-05,78999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,78999,0.0004724919272121042,0.0,5.9604641222676946e-08,0.0,0.00047250682837329805,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79919,,,,,,53,60.20942408376963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7026689189189193e-05,2.7026689189189193e-05,79999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79999,0.00019650865579023957,0.0,1.037110087054316e-05,0.0,0.0001991014287341386,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7364527027027025e-05,2.7364527027027025e-05,80999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80999,0.00021274443133734167,0.0,5.9604641222676946e-08,0.0,0.00021275933249853551,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81399,,,,,,54,63.742690058479525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7702364864864867e-05,2.7702364864864867e-05,81999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,81999,9.216084436047822e-05,0.0,1.329166207142407e-05,5.9604641222676946e-08,9.554336429573596e-05,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,82879,,,,,,55,64.36170212765958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8040202702702706e-05,2.8040202702702706e-05,82999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,82999,0.0027811822947114706,0.0,9.953884728020057e-06,1.1920927533992653e-07,0.002783789997920394,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.837804054054054e-05,2.837804054054054e-05,83999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83999,7.768259092699736e-05,0.0,2.503388714103494e-06,0.0,7.830843969713897e-05,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84359,,,,,,56,64.28571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.871587837837838e-05,2.871587837837838e-05,84999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84999,0.00048516070819459856,0.0,5.9604641222676946e-08,0.0,0.0004851756093557924,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85839,,,,,,57,58.673469387755105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9053716216216222e-05,2.9053716216216222e-05,85999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85999,9.441181464353576e-05,0.0,5.006771971238777e-06,0.0,9.566350490786135e-05,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9391554054054054e-05,2.9391554054054054e-05,86999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,86999,0.0026626307517290115,0.0,1.6569840227020904e-05,0.0,0.002666773274540901,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87319,,,,,,58,61.495844875346265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9729391891891896e-05,2.9729391891891896e-05,87999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87999,4.975603587809019e-05,0.0,0.0,0.0,4.975603587809019e-05,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88799,,,,,,59,50.84033613445378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0067229729729728e-05,3.0067229729729728e-05,88999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88999,0.00012054528633598238,0.0,3.099434707110049e-06,1.1920927533992653e-07,0.00012143935600761324,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.040506756756757e-05,3.040506756756757e-05,89999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,89999,0.00023351763957180083,0.0,5.960462772236497e-07,0.0,0.0002336666511837393,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,90279,,,,,,60,45.74898785425101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.074290540540541e-05,3.074290540540541e-05,90999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,90999,0.00012992959818802774,0.0,1.7761869457899593e-05,0.0,0.0001343700714642182,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91759,,,,,,61,58.52417302798981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1080743243243244e-05,3.1080743243243244e-05,91999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91999,0.00017045388813130558,0.0,6.55650637781946e-07,0.0,0.0001706178009044379,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.141858108108108e-05,3.141858108108108e-05,92999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,92999,2.9692435418837704e-05,0.0,1.7881390590446244e-07,0.0,2.9737138902419247e-05,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,93239,,,,,,62,63.21525885558583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.175641891891892e-05,3.175641891891892e-05,93999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,93999,0.0004065119137521833,0.0,0.0,0.0,0.0004065119137521833,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,94719,,,,,,63,50.10615711252654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.209425675675676e-05,3.209425675675676e-05,94999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,94999,0.0001145595742855221,0.0,1.0967134585371241e-05,0.0,0.00011730135884135962,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.24320945945946e-05,3.24320945945946e-05,95999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,95999,1.522002276033163e-05,0.0,4.172323428974778e-07,0.0,1.5324330888688564e-05,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96199,,,,,,64,66.12021857923497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.276993243243243e-05,3.276993243243243e-05,96999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96999,3.5505800042301416e-05,0.0,1.072882469088654e-06,0.0,3.5774020943790674e-05,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97679,,,,,,65,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.310777027027027e-05,3.310777027027027e-05,97999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97999,0.0002775978937279433,0.0,5.9604641222676946e-08,0.0,0.00027761279488913715,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3445608108108115e-05,3.3445608108108115e-05,98999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98999,3.503253174130805e-05,0.0,5.9604641222676946e-08,0.0,3.5047432902501896e-05,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99159,,,,,,66,48.92367906066536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.378344594594595e-05,3.378344594594595e-05,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99999,0.006534519139677286,0.0,3.3378489661117783e-06,0.0,0.006535353604704142,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100639,,,,,,67,59.74683544303797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4121283783783786e-05,3.4121283783783786e-05,100999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100999,9.179105109069496e-05,0.0,5.9604641222676946e-08,0.0,9.180595225188881e-05,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.445912162162162e-05,3.445912162162162e-05,101999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,101999,9.395237429998815e-05,0.0,1.1920927533992653e-07,2.5510462364763953e-05,0.0001194926371681504,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102119,,,,,,68,48.36852207293666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.479695945945946e-05,3.479695945945946e-05,102999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102999,0.00037884144694544375,0.0,5.9604641222676946e-08,0.0,0.0003788563481066376,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103599,,,,,,69,61.146496815286625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.51347972972973e-05,3.51347972972973e-05,103999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103999,0.0014260114403441548,0.0,0.14888976514339447,0.0,0.03864845260977745,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5472635135135134e-05,3.5472635135135134e-05,104999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104999,7.900591299403459e-05,0.0,9.119427886616904e-06,0.0,8.128576882882044e-05,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105079,,,,,,70,56.234718826405874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.581047297297297e-05,3.581047297297297e-05,105999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105999,0.009230283088982105,0.0,3.11722578771878e-05,0.0,0.009238076396286488,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106559,,,,,,71,56.26598465473147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.614831081081082e-05,3.614831081081082e-05,106999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106999,0.00023715315910521895,0.0,2.9802313861182483e-07,0.0,0.00023722766491118819,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.648614864864865e-05,3.648614864864865e-05,107999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107999,0.001632548519410193,0.0,1.925192918861285e-05,0.0,0.001637361478060484,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108039,,,,,,72,65.28189910979229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.682398648648649e-05,3.682398648648649e-05,108999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108999,0.014894481748342514,0.0,6.8544873101927806e-06,0.0,0.014896195381879807,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109519,,,,,,73,60.69364161849712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.716182432432432e-05,3.716182432432432e-05,109999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109999,6.78741344017908e-05,0.0,1.072882469088654e-06,0.0,6.814235530328006e-05,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7499662162162166e-05,3.7499662162162166e-05,110999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110999,0.0002104179293382913,0.0,0.0,0.0,0.0002104179293382913,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110999,,,,,,74,57.364341085271334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7837500000000005e-05,3.7837500000000005e-05,111999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,111999,0.0001358023437205702,0.0,1.1920927533992653e-07,0.0,0.0001358321460429579,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112479,,,,,,75,58.75706214689266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.817533783783784e-05,3.817533783783784e-05,112999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112999,0.00043365301098674536,0.0,1.1324754268571269e-05,0.0,0.00043648420250974596,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113959,,,,,,76,45.25252525252525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8513175675675676e-05,3.8513175675675676e-05,113999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113999,0.00029345034272409976,0.0,2.0861582470388385e-06,0.0,0.0002939718833658844,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.885101351351352e-05,3.885101351351352e-05,114999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,114999,2.2872920453664847e-05,0.0,0.0,0.0,2.2872920453664847e-05,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115439,,,,,,77,48.96907216494845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.918885135135135e-05,3.918885135135135e-05,115999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115999,0.002889524679630995,0.0,0.0,0.0,0.002889524679630995,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,116919,,,,,,78,59.541984732824424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.952668918918919e-05,3.952668918918919e-05,116999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,116999,0.03914640098810196,0.0,1.428734540939331,1.7881390590446244e-07,0.39633020758628845,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9864527027027024e-05,3.9864527027027024e-05,117999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117999,0.00011722688941517845,0.0,4.708744654635666e-06,0.0,0.0001184040738735348,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118399,,,,,,79,47.109207708779444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.020236486486487e-05,4.020236486486487e-05,118999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118999,2.117234907927923e-05,0.0,5.960461066933931e-07,0.0,2.1321360691217706e-05,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119879,,,,,,80,56.69781931464174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.054020270270271e-05,4.054020270270271e-05,119999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119999,2.1130332243046723e-05,0.0,0.0,0.0,2.1130332243046723e-05,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.087804054054054e-05,4.087804054054054e-05,120999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120999,0.0005126926116645336,0.0,0.0,0.0,0.0005126926116645336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121359,,,,,,81,60.55555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.121587837837838e-05,4.121587837837838e-05,121999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121999,8.952219650382176e-05,0.0,2.9802313861182483e-07,0.0,8.9596702309791e-05,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122839,,,,,,82,65.76819407008087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1553716216216224e-05,4.1553716216216224e-05,122999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122999,0.00011586378241190687,0.0,0.0,0.0,0.00011586378241190687,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1891554054054056e-05,4.1891554054054056e-05,123999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,123999,0.00016137096099555492,0.0,2.002676046686247e-05,0.0,0.00016637764929328114,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,124319,,,,,,83,53.09278350515464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2229391891891895e-05,4.2229391891891895e-05,124999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,124999,0.00022646700381301343,0.0,0.0,0.0,0.00022646700381301343,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125799,,,,,,84,60.05509641873279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.256722972972973e-05,4.256722972972973e-05,125999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125999,0.00016908727411646396,0.0,2.920620090662851e-06,0.0,0.0001698174310149625,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.290506756756757e-05,4.290506756756757e-05,126999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,126999,0.00010710848437156528,0.0,0.0,0.0,0.00010710848437156528,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127279,,,,,,85,61.096605744125334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.324290540540541e-05,4.324290540540541e-05,127999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127999,0.00013014633441343904,0.0,2.3841852225814364e-07,0.0,0.00013020593905821443,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,128759,,,,,,86,45.356371490280786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.358074324324324e-05,4.358074324324324e-05,128999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,128999,0.0004988008877262473,0.0,1.7881390590446244e-07,0.0,0.0004988455912098289,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.391858108108108e-05,4.391858108108108e-05,129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,129999,0.02527691051363945,0.0,1.549718376736564e-06,0.0,0.02527729794383049,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,130239,,,,,,87,49.890590809628016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.425641891891893e-05,4.425641891891893e-05,130999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,130999,0.009967261925339699,0.0,7.152552257139178e-07,0.0,0.009967440739274025,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,131719,,,,,,88,59.078590785907856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.459425675675676e-05,4.459425675675676e-05,131999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,131999,0.001252618501894176,0.0,1.966949412235408e-06,0.0,0.001253110240213573,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.49320945945946e-05,4.49320945945946e-05,132999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,132999,0.015546261332929134,0.0,0.0,0.0,0.015546261332929134,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,133199,,,,,,89,47.597254004576655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.526993243243243e-05,4.526993243243243e-05,133999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,133999,0.027613313868641853,0.0,4.7683693082944956e-07,0.0,0.027613433077931404,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,134679,,,,,,90,54.4041450777202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5607770270270275e-05,4.5607770270270275e-05,134999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,134999,0.006384814623743296,0.0,5.9604641222676946e-08,0.0,0.0063848295249044895,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5945608108108114e-05,4.5945608108108114e-05,135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,135999,0.03391521796584129,0.0,7.152518264774699e-06,0.0,0.033917006105184555,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136159,,,,,,91,49.06542056074767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6283445945945946e-05,4.6283445945945946e-05,136999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136999,0.015617375262081623,0.0,5.9604641222676946e-08,0.0,0.015617390163242817,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,137639,,,,,,92,37.22504230118444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6621283783783785e-05,4.6621283783783785e-05,137999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,137999,0.000190894614206627,0.0,0.0,0.0,0.000190894614206627,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.695912162162162e-05,4.695912162162162e-05,138999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,138999,0.00015374325448647141,0.0,2.3841852225814364e-07,0.0,0.0001538028591312468,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,139119,,,,,,93,56.81818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.729695945945946e-05,4.729695945945946e-05,139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,139999,0.0002591813390608877,0.0,2.3841852225814364e-07,0.0,0.0002592409437056631,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,140599,,,,,,94,57.471264367816076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.76347972972973e-05,4.76347972972973e-05,140999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,140999,0.00011760157212847844,0.0,2.3841852225814364e-07,0.0,0.00011766117677325383,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.797263513513513e-05,4.797263513513513e-05,141999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,141999,0.0005160653381608427,0.0,2.3841852225814364e-07,0.0,0.000516124942805618,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,142079,,,,,,95,52.757793764988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.831047297297298e-05,4.831047297297298e-05,142999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,142999,0.01746402494609356,0.0,0.0,0.0,0.01746402494609356,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
